CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerValueScore,EngagementScore,HighRiskCategory,HighRiskPayment,LowSatisfaction,OrderFrequency,CashbackEfficiency,IsLoyalCustomer,HighValueCustomer,ServiceQualityScore,LogisticsConvenience,PreferredLoginDevice_encoded,PreferredPaymentMode_encoded,Gender_encoded,PreferedOrderCat_encoded,MaritalStatus_encoded,Gender_Category_Interaction,Gender_Category_Interaction_encoded,CustomerSegment
50838,0,24.0,Mobile Phone,2,11.0,Debit Card,Male,2.0,3,Grocery,4,Married,2,1,11.0,1.0,2.0,10.0,240,1.04,4.0,0,0,0,0.08333333333333333,120.0,0,0,2.4,1,1,4,1,1,1,1_1,7,0
50839,0,11.0,Mobile Phone,3,8.0,Debit Card,Female,2.0,3,Laptop & Accessory,5,Married,4,0,15.0,0.0,1.0,7.0,169,0.769,4.0,0,0,0,0.09090909090909091,169.0,0,0,3.8,1,1,4,0,2,1,0_2,2,2
50840,0,7.0,Mobile Phone,3,21.0,Credit Card,Female,3.0,3,Laptop & Accessory,5,Single,2,0,12.0,1.0,9.0,6.0,161,3.3609999999999998,6.9,0,0,0,1.2857142857142858,17.88888888888889,0,1,3.8,0,1,3,0,2,2,0_2,2,3
50841,0,0.0,Phone,1,25.0,Credit Card,Male,3.0,3,Mobile Phone,2,Divorced,4,0,11.0,1.0,1.0,2.0,137,0.6370000000000001,4.9,1,0,1,0.0,137.0,0,0,2.0,0,2,3,1,4,0,1_4,10,2
50842,1,20.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,4,Fashion,5,Divorced,8,1,14.0,4.0,5.0,9.0,200,2.0,5.199999999999999,0,0,0,0.25,40.0,0,1,3.0,1,1,3,0,0,0,0_0,0,1
50843,0,13.0,Phone,1,14.0,Debit Card,Male,2.0,3,Mobile,4,Divorced,4,0,22.0,1.0,1.0,3.0,124,0.6240000000000001,4.4,1,0,0,0.07692307692307693,124.0,0,0,3.2,1,2,4,1,3,0,1_3,9,2
50844,0,9.0,Computer,3,13.0,E wallet,Female,2.0,1,Laptop & Accessory,5,Divorced,3,0,16.0,5.0,6.0,13.0,146,2.2459999999999996,4.5,0,0,0,0.6666666666666666,24.333333333333332,0,1,3.8,1,0,5,0,2,0,0_2,2,2
50845,0,21.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,3,Fashion,2,Single,2,0,11.0,1.0,1.0,8.0,179,0.479,3.9000000000000004,0,0,1,0.047619047619047616,179.0,0,0,2.0,1,1,4,1,0,2,1_0,6,2
50846,0,0.0,Phone,3,14.0,CC,Female,3.0,1,Mobile,2,Divorced,9,0,14.0,1.0,1.0,0.0,125,0.6250000000000001,4.7,1,0,1,0.0,125.0,0,0,2.0,1,2,0,0,3,0,0_3,3,2
50847,0,24.0,Mobile Phone,1,17.0,Cash on Delivery,Female,2.0,4,Grocery,4,Single,4,0,16.0,0.0,1.0,3.0,231,0.7310000000000001,4.6000000000000005,0,1,0,0.041666666666666664,231.0,0,0,3.2,0,1,2,0,1,2,0_1,1,0
50848,0,9.0,Computer,1,6.0,Debit Card,Female,3.0,3,Mobile Phone,2,Single,2,0,15.0,1.0,1.0,0.0,116,0.616,5.1000000000000005,1,0,1,0.1111111111111111,116.0,0,0,2.0,1,0,4,0,4,2,0_4,4,4
50849,0,8.0,Mobile Phone,1,6.0,Credit Card,Female,2.0,4,Laptop & Accessory,2,Divorced,1,0,12.0,1.0,1.0,0.0,154,0.45399999999999996,4.9,0,0,1,0.125,154.0,0,0,2.0,1,1,3,0,2,0,0_2,2,2
50850,0,0.0,Computer,3,8.0,Debit Card,Male,2.0,5,Laptop & Accessory,2,Single,4,0,20.0,1.0,1.0,0.0,151,0.45099999999999996,5.1,0,0,1,0.0,151.0,0,0,2.0,1,0,4,1,2,2,1_2,8,4
50851,1,18.0,Mobile Phone,3,19.0,E wallet,Male,2.0,1,Grocery,3,Single,7,1,17.0,2.0,2.0,8.0,237,0.937,3.8,0,0,0,0.1111111111111111,118.5,0,0,1.7999999999999998,0,1,5,1,1,2,1_1,7,0
50852,0,29.0,Mobile Phone,1,29.0,Debit Card,Male,3.0,3,Grocery,4,Divorced,5,1,12.0,11.0,2.0,9.0,234,1.2340000000000002,4.5,0,0,0,0.06896551724137931,117.0,0,0,2.4,0,1,4,1,1,0,1_1,7,0
50853,0,9.0,Computer,1,32.0,Cash on Delivery,Female,3.0,4,Mobile,3,Married,2,0,20.0,1.0,1.0,0.0,120,0.72,5.300000000000001,1,1,0,0.1111111111111111,120.0,0,0,2.5999999999999996,0,0,2,0,3,1,0_3,3,2
50854,0,13.0,Mobile Phone,1,8.0,Credit Card,Female,2.0,1,Laptop & Accessory,3,Married,6,0,20.0,5.0,11.0,8.0,164,3.564,6.5,0,0,0,0.8461538461538461,14.909090909090908,1,1,2.5999999999999996,1,1,3,0,2,1,0_2,2,3
50855,0,7.0,Mobile Phone,1,35.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,5,0,13.0,0.0,7.0,7.0,154,2.354,5.800000000000001,0,0,0,1.0,22.0,0,1,2.5999999999999996,0,1,3,1,2,0,1_2,8,1
50856,1,0.0,Computer,3,8.0,Debit Card,Female,3.0,4,Mobile,2,Single,8,0,14.0,0.0,1.0,0.0,128,0.628,5.300000000000001,1,0,1,0.0,128.0,0,0,2.0,1,0,4,0,3,2,0_3,3,4
50857,1,0.0,Computer,3,24.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Divorced,1,1,18.0,3.0,3.0,2.0,146,1.3459999999999999,5.5,0,0,0,0.0,48.666666666666664,0,0,1.7999999999999998,0,0,5,0,2,0,0_2,2,4
50858,0,11.0,Computer,1,14.0,Debit Card,Male,2.0,1,Mobile,3,Married,2,0,11.0,0.0,1.0,3.0,126,0.526,4.0,1,0,0,0.09090909090909091,126.0,0,0,2.5999999999999996,1,0,4,1,3,1,1_3,9,2
50859,0,7.0,Mobile Phone,1,8.0,COD,Female,3.0,3,Laptop & Accessory,2,Single,2,0,11.0,1.0,4.0,11.0,167,1.5670000000000002,4.9,0,1,1,0.5714285714285714,41.75,0,1,2.0,1,1,1,0,2,2,0_2,2,4
50860,0,1.0,Phone,3,32.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Divorced,2,0,11.0,1.0,1.0,4.0,147,0.747,4.5,0,0,0,1.0,147.0,0,0,3.8,0,2,4,1,2,0,1_2,8,2
50861,1,0.0,Mobile Phone,1,28.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Divorced,2,1,15.0,3.0,6.0,7.0,162,2.2619999999999996,5.9,0,0,0,0.0,27.0,0,1,1.7999999999999998,0,1,3,1,2,0,1_2,8,1
50862,0,12.0,Mobile Phone,3,27.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,4,1,12.0,0.0,1.0,4.0,161,0.46099999999999997,4.5,0,0,1,0.08333333333333333,161.0,0,0,1.2,0,1,4,1,2,0,1_2,8,4
50863,0,24.0,Computer,3,8.0,E wallet,Male,2.0,3,Fashion,4,Divorced,3,0,11.0,0.0,3.0,2.0,206,1.3059999999999998,5.1,0,0,0,0.125,68.66666666666667,0,0,3.2,1,0,5,1,0,0,1_0,6,0
50864,0,14.0,Computer,1,28.0,Debit Card,Female,3.0,3,Laptop & Accessory,2,Married,4,1,14.0,0.0,3.0,3.0,155,1.255,5.4,0,0,1,0.21428571428571427,51.666666666666664,0,0,1.2,0,0,4,0,2,1,0_2,2,4
50865,0,10.0,Phone,1,10.0,Debit Card,Male,3.0,3,Mobile,3,Divorced,8,1,15.0,1.0,1.0,3.0,130,0.73,4.800000000000001,1,0,0,0.1,130.0,0,0,1.7999999999999998,1,2,4,1,3,0,1_3,9,2
50866,0,6.0,Computer,3,11.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,7,0,13.0,1.0,1.0,2.0,200,0.7000000000000001,4.9,0,0,1,0.16666666666666666,200.0,0,0,2.0,1,0,4,1,2,0,1_2,8,2
50867,0,5.0,Phone,3,8.0,E wallet,Male,2.0,3,Laptop & Accessory,4,Divorced,1,1,13.0,0.0,1.0,2.0,141,0.641,4.5,0,0,0,0.2,141.0,0,0,2.4,1,2,5,1,2,0,1_2,8,2
50868,0,12.0,Computer,1,31.0,Debit Card,Male,3.0,3,Fashion,3,Divorced,4,0,21.0,0.0,1.0,5.0,209,0.8089999999999999,4.6000000000000005,0,0,0,0.08333333333333333,209.0,0,0,2.5999999999999996,0,0,4,1,0,0,1_0,6,2
50869,0,0.0,Mobile Phone,3,24.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Divorced,3,0,11.0,0.0,1.0,2.0,162,0.762,4.5,0,0,0,0.0,162.0,0,0,2.5999999999999996,0,1,4,1,2,0,1_2,8,2
50870,0,25.0,Computer,1,34.0,Credit Card,Female,2.0,1,Grocery,3,Divorced,3,1,11.0,0.0,2.0,2.0,232,0.9319999999999999,4.4,0,0,0,0.08,116.0,0,0,1.7999999999999998,0,0,3,0,1,0,0_1,1,0
50871,0,16.0,Phone,1,12.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Single,2,1,14.0,1.0,1.0,8.0,141,0.7410000000000001,4.5,0,0,0,0.0625,141.0,0,0,1.7999999999999998,1,2,3,0,2,2,0_2,2,2
50872,0,0.0,Mobile Phone,3,16.0,E wallet,Female,3.0,4,Laptop & Accessory,2,Divorced,2,1,11.0,2.0,4.0,4.0,158,1.5579999999999998,5.800000000000001,0,0,1,0.0,39.5,0,1,1.2,0,1,5,0,2,0,0_2,2,4
50873,1,0.0,Phone,1,14.0,Debit Card,Female,2.0,3,Mobile,3,Single,2,1,13.0,3.0,7.0,7.0,124,2.324,5.800000000000001,1,0,0,0.0,17.714285714285715,0,1,1.7999999999999998,1,2,4,0,3,2,0_3,3,4
50874,0,0.0,Phone,1,8.0,Credit Card,Male,2.0,4,Mobile Phone,2,Single,1,0,12.0,0.0,1.0,1.0,139,0.43899999999999995,4.800000000000001,1,0,1,0.0,139.0,0,0,2.0,1,2,3,1,4,2,1_4,10,2
50875,0,15.0,Mobile Phone,2,16.0,UPI,Female,2.0,3,Grocery,5,Divorced,1,0,14.0,1.0,1.0,9.0,268,0.8680000000000001,3.8000000000000003,0,0,0,0.06666666666666667,268.0,0,0,3.8,0,1,6,0,1,0,0_1,1,0
50876,0,25.0,Phone,1,14.0,UPI,Female,3.0,3,Mobile,5,Divorced,10,0,13.0,1.0,1.0,4.0,130,0.93,4.700000000000001,1,0,0,0.04,130.0,0,0,3.8,1,2,6,0,3,0,0_3,3,2
50877,0,10.0,Phone,1,17.0,Credit Card,Female,3.0,3,Mobile Phone,3,Single,5,0,18.0,0.0,1.0,2.0,136,0.736,4.9,1,0,0,0.1,136.0,0,0,2.5999999999999996,0,2,3,0,4,2,0_4,4,2
50878,0,8.0,Computer,1,24.0,Debit Card,Male,2.0,3,Fashion,2,Single,3,0,11.0,0.0,2.0,2.0,194,0.7939999999999999,4.800000000000001,0,0,1,0.25,97.0,0,0,2.0,0,0,4,1,0,2,1_0,6,2
50879,0,0.0,Phone,1,6.0,COD,Male,2.0,3,Mobile,2,Divorced,5,0,11.0,1.0,1.0,2.0,132,0.43200000000000005,4.5,1,1,1,0.0,132.0,0,0,2.0,1,2,1,1,3,0,1_3,9,2
50880,0,0.0,Phone,1,13.0,UPI,Male,3.0,1,Mobile Phone,5,Single,1,0,12.0,1.0,1.0,7.0,136,0.936,4.0,1,0,0,0.0,136.0,0,0,3.8,1,2,6,1,4,2,1_4,10,2
50881,0,2.0,Mobile Phone,2,23.0,UPI,Male,2.0,4,Fashion,5,Single,2,0,13.0,0.0,1.0,9.0,180,0.78,4.0,0,0,0,0.5,180.0,0,0,3.8,0,1,6,1,0,2,1_0,6,2
50882,1,0.0,Computer,1,34.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Single,4,0,20.0,0.0,1.0,3.0,143,0.9430000000000002,5.0,0,0,0,0.0,143.0,0,0,3.8,0,0,4,1,2,2,1_2,8,2
50883,1,0.0,Computer,1,20.0,UPI,Female,2.0,3,Fashion,2,Single,1,1,12.0,2.0,7.0,7.0,176,2.2760000000000002,5.800000000000001,0,0,1,0.0,25.142857142857142,0,1,1.2,0,0,6,0,0,2,0_0,0,4
50884,0,27.0,Mobile Phone,1,6.0,Credit Card,Female,2.0,3,Grocery,2,Single,7,0,19.0,1.0,12.0,7.0,273,3.8729999999999998,7.300000000000001,0,0,1,0.4444444444444444,22.75,1,1,2.0,1,1,3,0,1,2,0_1,1,3
50885,0,30.0,Mobile Phone,1,6.0,Credit Card,Female,3.0,3,Others,5,Divorced,4,1,15.0,1.0,1.0,5.0,297,1.097,4.6000000000000005,0,0,0,0.03333333333333333,297.0,0,0,3.0,1,1,3,0,5,0,0_5,5,0
50886,0,28.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,1,Grocery,2,Married,3,0,13.0,1.0,2.0,0.0,247,0.8469999999999999,4.6,0,0,1,0.07142857142857142,123.5,0,0,2.0,1,1,3,1,1,1,1_1,7,0
50887,0,9.0,Mobile Phone,3,9.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Single,4,1,16.0,0.0,1.0,1.0,193,0.6930000000000001,4.6000000000000005,0,0,0,0.1111111111111111,193.0,0,0,2.4,1,1,5,0,2,2,0_2,2,2
50888,1,9.0,Computer,3,6.0,Debit Card,Female,2.0,5,Mobile Phone,3,Single,2,0,12.0,1.0,1.0,0.0,114,0.514,5.1,1,0,0,0.1111111111111111,114.0,0,0,2.5999999999999996,1,0,4,0,4,2,0_4,4,2
50889,0,3.0,Phone,3,13.0,E wallet,Female,3.0,3,Laptop & Accessory,5,Married,8,0,14.0,1.0,1.0,2.0,148,0.9480000000000001,4.9,0,0,0,0.3333333333333333,148.0,0,0,3.8,1,2,5,0,2,1,0_2,2,2
50890,0,4.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,3,Grocery,4,Single,4,0,11.0,1.0,1.0,0.0,264,0.9640000000000002,5.1000000000000005,0,0,0,0.25,264.0,0,0,3.2,1,1,4,0,1,2,0_1,1,0
50891,0,7.0,Computer,1,6.0,UPI,Male,3.0,3,Mobile,5,Married,6,0,14.0,1.0,1.0,3.0,130,0.93,4.800000000000001,1,0,0,0.14285714285714285,130.0,0,0,3.8,1,0,6,1,3,1,1_3,9,2
50892,1,9.0,Mobile Phone,1,14.0,Debit Card,Female,2.0,4,Mobile Phone,4,Single,2,0,12.0,0.0,1.0,0.0,113,0.613,4.9,1,0,0,0.1111111111111111,113.0,0,0,3.2,1,1,4,0,4,2,0_4,4,2
50893,0,9.0,Phone,1,17.0,Debit Card,Male,3.0,3,Mobile,5,Divorced,1,0,14.0,1.0,1.0,4.0,121,0.9210000000000002,4.700000000000001,1,0,0,0.1111111111111111,121.0,0,0,3.8,0,2,4,1,3,0,1_3,9,2
50894,0,9.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Single,2,0,16.0,1.0,1.0,8.0,158,0.45799999999999996,4.1000000000000005,0,0,1,0.1111111111111111,158.0,0,0,2.0,1,1,4,1,2,2,1_2,8,2
50895,0,9.0,Mobile Phone,3,22.0,E wallet,Female,3.0,4,Laptop & Accessory,5,Divorced,5,0,13.0,1.0,1.0,2.0,156,0.9560000000000001,5.1000000000000005,0,0,0,0.1111111111111111,156.0,0,0,3.8,0,1,5,0,2,0,0_2,2,2
50896,0,20.0,Phone,1,6.0,COD,Male,3.0,3,Mobile,2,Divorced,8,0,12.0,1.0,1.0,2.0,134,0.634,4.9,1,1,1,0.05,134.0,0,0,2.0,1,2,1,1,3,0,1_3,9,4
50897,1,0.0,Phone,3,15.0,Debit Card,Male,3.0,4,Mobile Phone,5,Divorced,4,0,12.0,1.0,2.0,2.0,144,1.244,5.4,1,0,0,0.0,72.0,0,0,3.8,1,2,4,1,4,0,1_4,10,1
50898,0,10.0,Computer,1,11.0,COD,Male,2.0,1,Mobile,3,Single,1,0,14.0,1.0,1.0,3.0,135,0.5349999999999999,4.0,1,1,0,0.1,135.0,0,0,2.5999999999999996,1,0,1,1,3,2,1_3,9,2
50899,0,9.0,Phone,1,6.0,Debit Card,Female,2.0,3,Mobile,5,Divorced,3,0,22.0,1.0,1.0,0.0,121,0.721,4.7,1,0,0,0.1111111111111111,121.0,0,0,3.8,1,2,4,0,3,0,0_3,3,2
50900,0,20.0,Mobile Phone,1,8.0,Credit Card,Female,2.0,3,Grocery,3,Divorced,4,0,19.0,1.0,5.0,6.0,272,1.872,5.300000000000001,0,0,0,0.25,54.4,0,1,2.5999999999999996,1,1,3,0,1,0,0_1,1,0
50901,0,0.0,Phone,3,10.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,2,1,12.0,1.0,1.0,3.0,142,0.542,4.4,0,0,0,0.0,142.0,0,0,1.7999999999999998,1,2,3,0,2,0,0_2,2,2
50902,0,5.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Divorced,5,0,12.0,1.0,1.0,3.0,192,0.6920000000000001,4.800000000000001,0,0,1,0.2,192.0,0,0,2.0,1,1,5,1,2,0,1_2,8,2
50903,0,7.0,Phone,1,6.0,Debit Card,Female,2.0,4,Mobile,4,Divorced,6,0,17.0,1.0,1.0,2.0,133,0.633,4.7,1,0,0,0.14285714285714285,133.0,0,0,3.2,1,2,4,0,3,0,0_3,3,2
50904,0,9.0,Phone,1,11.0,CC,Male,2.0,1,Mobile,3,Divorced,3,1,12.0,1.0,1.0,3.0,121,0.5209999999999999,4.0,1,0,0,0.1111111111111111,121.0,0,0,1.7999999999999998,1,2,0,1,3,0,1_3,9,2
50905,0,13.0,Computer,1,15.0,UPI,Male,2.0,3,Laptop & Accessory,3,Married,4,0,11.0,1.0,1.0,7.0,140,0.54,4.0,0,0,0,0.07692307692307693,140.0,0,0,2.5999999999999996,1,0,6,1,2,1,1_2,8,2
50906,0,4.0,Mobile Phone,3,14.0,Debit Card,Male,2.0,3,Fashion,2,Married,2,0,18.0,2.0,9.0,9.0,208,2.908,6.199999999999999,0,0,1,2.25,23.11111111111111,0,1,2.0,1,1,4,1,0,1,1_0,6,3
50907,1,9.0,Mobile Phone,3,15.0,E wallet,Male,2.0,3,Fashion,1,Married,5,0,11.0,0.0,4.0,3.0,201,1.3010000000000002,5.300000000000001,0,0,1,0.4444444444444444,50.25,0,0,1.4,1,1,5,1,0,1,1_0,6,4
50908,1,2.0,Computer,1,8.0,Debit Card,Female,2.0,4,Mobile Phone,5,Single,3,1,23.0,0.0,1.0,0.0,136,0.7360000000000001,4.9,1,0,0,0.5,136.0,0,0,3.0,1,0,4,0,4,2,0_4,4,2
50909,1,0.0,Computer,1,6.0,Debit Card,Female,3.0,1,Fashion,4,Single,2,0,11.0,3.0,4.0,7.0,174,1.774,4.9,0,0,0,0.0,43.5,0,1,3.2,1,0,4,0,0,2,0_0,0,2
50910,0,18.0,Mobile Phone,1,26.0,Credit Card,Male,3.0,5,Fashion,5,Married,3,1,18.0,0.0,1.0,7.0,209,1.009,4.800000000000001,0,0,0,0.05555555555555555,209.0,0,0,3.0,0,1,3,1,0,1,1_0,6,0
50911,0,9.0,Phone,2,14.0,CC,Female,3.0,1,Mobile,4,Single,10,0,18.0,0.0,1.0,2.0,121,0.8210000000000002,4.5,1,0,0,0.1111111111111111,121.0,0,0,3.2,1,2,0,0,3,2,0_3,3,2
50912,1,0.0,Computer,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,1,Divorced,7,1,13.0,2.0,2.0,2.0,137,0.8370000000000002,5.200000000000001,1,0,1,0.0,68.5,0,0,0.6,1,0,4,1,4,0,1_4,10,4
50913,0,18.0,Mobile Phone,1,35.0,Cash on Delivery,Male,2.0,3,Fashion,1,Divorced,5,1,18.0,1.0,1.0,2.0,194,0.394,4.5,0,1,1,0.05555555555555555,194.0,0,0,0.6,0,1,2,1,0,0,1_0,6,4
50914,0,21.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Laptop & Accessory,5,Married,5,0,11.0,1.0,2.0,2.0,155,1.255,5.200000000000001,0,0,0,0.09523809523809523,77.5,0,0,3.8,1,1,5,1,2,1,1_2,8,1
50915,1,0.0,Phone,2,15.0,COD,Female,3.0,3,Mobile,3,Divorced,2,0,15.0,1.0,2.0,2.0,127,1.027,5.200000000000001,1,1,0,0.0,63.5,0,0,2.5999999999999996,1,2,1,0,3,0,0_3,3,2
50916,0,13.0,Computer,1,14.0,Credit Card,Male,2.0,4,Fashion,4,Married,3,0,11.0,1.0,2.0,8.0,238,1.038,4.4,0,0,0,0.15384615384615385,119.0,0,0,3.2,1,0,3,1,0,1,1_0,6,2
50917,0,1.0,Mobile Phone,3,11.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Single,1,0,18.0,1.0,1.0,3.0,185,0.785,4.4,0,0,0,1.0,185.0,0,0,3.8,1,1,3,1,2,2,1_2,8,2
50918,0,17.0,Computer,1,11.0,Debit Card,Male,3.0,4,Mobile,3,Single,4,0,14.0,0.0,1.0,3.0,132,0.732,5.0,1,0,0,0.058823529411764705,132.0,0,0,2.5999999999999996,1,0,4,1,3,2,1_3,9,2
50919,0,26.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,1,Grocery,4,Single,5,0,12.0,1.0,8.0,8.0,266,2.8659999999999997,5.6000000000000005,0,0,0,0.3076923076923077,33.25,1,1,3.2,1,1,3,1,1,2,1_1,7,0
50920,0,22.0,Mobile Phone,1,11.0,COD,Male,3.0,3,Laptop & Accessory,3,Divorced,3,0,14.0,0.0,1.0,2.0,167,0.7670000000000001,4.9,0,1,0,0.045454545454545456,167.0,0,0,2.5999999999999996,1,1,1,1,2,0,1_2,8,2
50921,0,13.0,Phone,1,14.0,CC,Male,3.0,3,Mobile,3,Married,3,0,14.0,0.0,1.0,2.0,123,0.7230000000000001,4.9,1,0,0,0.07692307692307693,123.0,0,0,2.5999999999999996,1,2,0,1,3,1,1_3,9,2
50922,0,17.0,Phone,1,26.0,Debit Card,Male,2.0,3,Mobile,4,Single,2,0,13.0,1.0,1.0,3.0,134,0.6340000000000001,4.4,1,0,0,0.058823529411764705,134.0,0,0,3.2,0,2,4,1,3,2,1_3,9,2
50923,0,6.0,Computer,3,13.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,1,0,14.0,0.0,1.0,3.0,144,0.7440000000000001,4.4,0,0,0,0.16666666666666666,144.0,0,0,3.8,1,0,3,1,2,0,1_2,8,2
50924,0,7.0,Phone,3,9.0,UPI,Male,2.0,5,Laptop & Accessory,5,Single,4,0,18.0,2.0,3.0,12.0,148,1.3479999999999999,4.5,0,0,0,0.42857142857142855,49.333333333333336,0,0,3.8,1,2,6,1,2,2,1_2,8,1
50925,0,3.0,Mobile Phone,3,22.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Divorced,9,0,15.0,0.0,2.0,2.0,153,1.0530000000000002,5.200000000000001,0,0,0,0.6666666666666666,76.5,0,0,2.5999999999999996,0,1,4,1,2,0,1_2,8,1
50926,0,15.0,Computer,1,15.0,Credit Card,Female,3.0,3,Mobile Phone,1,Single,2,0,13.0,4.0,5.0,8.0,137,1.737,5.5,1,0,1,0.3333333333333333,27.4,0,1,1.4,1,0,3,0,4,2,0_4,4,4
50927,0,17.0,Computer,3,6.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Divorced,8,0,12.0,1.0,1.0,0.0,148,0.748,5.1000000000000005,0,0,0,0.058823529411764705,148.0,0,0,2.5999999999999996,1,0,5,0,2,0,0_2,2,2
50928,0,9.0,Computer,1,13.0,Cash on Delivery,Male,3.0,3,Mobile Phone,3,Married,2,0,13.0,0.0,1.0,0.0,113,0.7130000000000001,5.1000000000000005,1,1,0,0.1111111111111111,113.0,0,0,2.5999999999999996,1,0,2,1,4,1,1_4,10,2
50929,0,50.0,Phone,1,6.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Divorced,1,0,24.0,1.0,2.0,8.0,149,1.0490000000000002,4.200000000000001,0,0,0,0.04,74.5,0,0,2.5999999999999996,1,2,4,1,2,0,1_2,8,0
50930,0,22.0,Mobile Phone,1,13.0,Debit Card,Male,2.0,3,Fashion,4,Married,4,0,14.0,0.0,1.0,7.0,205,0.7050000000000001,4.0,0,0,0,0.045454545454545456,205.0,0,0,3.2,1,1,4,1,0,1,1_0,6,2
50931,0,7.0,Computer,1,21.0,Credit Card,Male,3.0,3,Grocery,5,Married,8,0,14.0,1.0,6.0,9.0,270,2.57,5.7,0,0,0,0.8571428571428571,45.0,0,1,3.8,0,0,3,1,1,1,1_1,7,1
50932,1,0.0,Computer,3,6.0,COD,Male,3.0,3,Mobile,3,Divorced,4,0,15.0,1.0,1.0,2.0,129,0.7290000000000001,4.9,1,1,0,0.0,129.0,0,0,2.5999999999999996,1,0,1,1,3,0,1_3,9,2
50933,1,0.0,Computer,3,19.0,COD,Female,2.0,3,Laptop & Accessory,4,Single,6,0,11.0,0.0,1.0,0.0,158,0.6579999999999999,4.7,0,1,0,0.0,158.0,0,0,3.2,0,0,1,0,2,2,0_2,2,2
50934,1,0.0,Phone,3,30.0,Credit Card,Female,2.0,4,Laptop & Accessory,4,Single,1,1,23.0,2.0,10.0,10.0,146,3.3459999999999996,6.6,0,0,0,0.0,14.6,0,1,2.4,0,2,3,0,2,2,0_2,2,3
50935,0,8.0,Phone,3,14.0,Debit Card,Male,3.0,3,Mobile,3,Divorced,2,0,13.0,1.0,1.0,0.0,124,0.724,5.1000000000000005,1,0,0,0.125,124.0,0,0,2.5999999999999996,1,2,4,1,3,0,1_3,9,2
50936,1,0.0,Computer,1,15.0,CC,Male,2.0,3,Mobile,5,Single,3,1,11.0,0.0,1.0,0.0,132,0.7320000000000001,4.7,1,0,0,0.0,132.0,0,0,3.0,1,0,0,1,3,2,1_3,9,2
50937,0,9.0,Computer,3,19.0,Debit Card,Female,3.0,3,Mobile,4,Divorced,2,0,13.0,0.0,1.0,0.0,120,0.8200000000000001,5.1000000000000005,1,0,0,0.1111111111111111,120.0,0,0,3.2,0,0,4,0,3,0,0_3,3,2
50938,0,17.0,Computer,1,8.0,Credit Card,Male,2.0,3,Fashion,3,Single,6,1,18.0,0.0,2.0,2.0,202,0.9019999999999999,4.800000000000001,0,0,0,0.11764705882352941,101.0,0,0,1.7999999999999998,1,0,3,1,0,2,1_0,6,0
50939,0,2.0,Mobile Phone,3,25.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,2,0,14.0,1.0,1.0,4.0,186,0.786,4.9,0,0,0,0.5,186.0,0,0,2.5999999999999996,0,1,4,1,2,1,1_2,8,2
50940,0,9.0,Phone,2,6.0,Debit Card,Male,2.0,3,Mobile,3,Married,1,0,21.0,0.0,1.0,3.0,121,0.5209999999999999,4.4,1,0,0,0.1111111111111111,121.0,0,0,2.5999999999999996,1,2,4,1,3,1,1_3,9,2
50941,0,28.0,Phone,1,10.0,Debit Card,Male,1.0,3,Laptop & Accessory,3,Divorced,1,1,16.0,0.0,1.0,2.0,140,0.33999999999999997,4.1000000000000005,0,0,0,0.03571428571428571,140.0,0,0,1.7999999999999998,1,2,4,1,2,0,1_2,8,2
50942,0,6.0,Phone,1,10.0,Credit Card,Female,2.0,4,Mobile Phone,4,Divorced,9,0,11.0,0.0,1.0,2.0,138,0.6380000000000001,4.7,1,0,0,0.16666666666666666,138.0,0,0,3.2,1,2,3,0,4,0,0_4,4,2
